CD38,CD3,CD45,CD4,CD8,HLA,Ki67,NFAT1,Distance
2.184319082,-1.309175009,-0.503483783,0.804582886,-0.394227284,-1.990887058,1.57195734,1.501864495,-1.720856634
1.562332417,-1.199370308,0.38797963,0.679914373,-1.564150005,-0.632513813,0.715500178,-0.340020581,-0.691589885
-0.143958832,-0.431168964,-0.391841641,0.669917624,-0.453834576,-0.352760311,-1.174953685,-0.571113375,0.783699876
-0.525233682,-1.090974834,1.168855397,0.562646197,-0.475718448,-1.651374801,-0.769372222,0.932767909,0.297674439
-0.488884099,-1.416753893,-1.871405553,-0.048372518,-0.03748794,-0.701908191,0.348735601,1.164342661,0.453308995
-0.224286785,-0.797587448,-0.900404524,0.578907085,-1.504299505,-0.748893832,-0.772934356,-0.678364377,0.587637139
1.395075347,1.261987124,1.029689158,0.204410952,1.176611588,-0.728316844,0.650958115,0.615959559,-1.934395364
1.573225317,-1.144082808,-0.823295839,-0.108312548,0.510462671,-0.536998849,0.627957863,-0.645388111,0.825432269
0.502907183,2.244672984,1.254786057,-1.258980059,1.237824486,0.63902466,0.441081246,0.29713092,0.810575239
-0.385323131,0.750921248,0.431425437,-0.43759596,0.984648013,2.042462273,-0.378689659,1.07270869,0.822740254
-0.211405762,0.342638632,0.332046945,-0.359365678,0.913357707,0.160014371,-0.234456207,-0.210621196,0.8263025
-0.758279838,0.406762863,0.143873333,0.283956032,0.964958511,0.070323035,-0.544981608,-0.740126757,0.844184088
0.712606572,0.042163753,0.394635188,-0.218885086,0.965175082,0.042941502,0.49225316,1.640847622,0.836904822
0.453532887,0.632829806,-1.0258901,0.608555556,-0.578600896,-0.711300456,-0.299569611,-0.618704898,0.817055576
1.492813724,-1.609551999,0.664494684,0.313091367,-1.059977986,-1.273261515,-0.153466837,1.479009918,-0.213487219
-0.982286438,-1.979083458,-1.019521619,-0.701657352,0.30911133,-1.905448143,-0.853919481,-1.357453488,0.657829517
-0.095776925,-1.552309944,-0.749822448,1.021378736,-1.58746937,-0.917454803,-0.287841887,-0.830950653,-0.078543942
-0.178414896,-1.78723252,-1.89596205,-1.208973304,0.549568328,-1.395801542,-0.800472907,-1.10997684,0.683326904
-0.053080216,-0.822765434,-1.357872659,-0.209234498,0.665129405,-1.276410087,-1.610236639,-1.556077892,0.664208919
-0.551716697,-0.500248814,-0.558150224,0.269601128,0.69341522,-0.433067691,-4.078170524,-1.019336676,0.648802952
-1.261593308,-1.832813255,-1.45299106,-0.648882171,0.516018368,-1.924107139,-2.988541892,0.166400896,0.643457066
-0.306554604,0.247454331,-0.236018617,-0.383795667,0.71721609,-0.593835367,-1.477091868,-0.877630308,0.645640993
-0.227250261,-0.470869977,-0.097038152,-0.749185219,0.684069307,-0.552485934,-0.719590971,-0.563536084,0.791627205
-0.056160633,-1.754242231,-0.252073001,0.435053228,0.343412111,-0.474059428,0.170017709,-0.821023131,0.206676696
0.516599677,-0.162302529,-0.97914171,2.17494487,-1.379174293,-1.847798564,0.627539423,-0.445449533,0.208711661
0.648517017,0.433180333,-0.330970874,1.313113688,0.66267714,-1.596838764,0.736074909,1.350860524,-0.393906974
1.745869176,-0.746544053,-0.522359373,0.980314569,0.627849249,-1.467287953,1.079254847,0.467320541,-0.790027161
0.864212273,-0.063851948,0.22561736,1.650279227,0.659083319,-1.035793496,0.369182473,0.651389147,-0.300814844
1.052187345,0.150668316,-0.08470077,-0.027791211,0.775772456,-1.713455065,0.525587321,0.099176415,-1.124736327
-0.853737437,-0.164720442,0.276676725,0.281735521,0.638771493,-0.318438668,-0.708116925,0.24960064,-0.757646384
-0.202707044,-1.219622486,-0.494321673,0.583380733,0.52380542,-0.507179082,0.50910031,0.93923125,0.215863188
-0.276488751,0.184571107,-0.320502969,-0.027886521,0.751804205,-1.679817955,0.581161073,1.208381607,0.747045341
1.849309811,-1.432206938,-1.56045173,0.785374221,-0.227224675,-1.224976113,0.758813118,-0.763022343,-1.934395364
1.969790405,0.029602423,0.032347972,0.610346559,-0.252933869,-2.109949644,1.236449492,-0.551193876,-1.934395364
-0.489207641,-0.316711675,-1.023493203,0.602400927,-0.46519697,-2.554083443,-1.040907045,-1.06870988,-0.816321337
-0.295001478,-1.849677709,-1.064339394,0.143271658,0.301380337,0.383595378,-0.798912283,-0.939849581,0.820147532
0.358029465,-0.00731104,-1.474871278,0.465312754,0.449066383,0.113470671,-0.402724072,-0.166939301,0.714865111
1.556160151,-1.012040328,-1.522693238,-1.29938644,0.345872776,-0.87239766,0.496750796,1.27741312,0.269495717
0.017219551,-0.695021513,-1.229347326,-0.049730807,0.547111703,0.231106051,-0.219631587,-0.782922491,0.677388782
1.317379909,-0.584267508,-0.529133785,0.765699264,-2.085104363,0.405516195,0.469814583,0.290706496,0.815889783
-0.232065671,-1.431896284,-2.142223236,-0.402427918,0.180647521,0.097772179,-2.109223941,-0.690327559,0.699492273
0.669939674,-0.036289852,-0.374082501,0.665922175,-1.058172666,0.490041956,0.115900572,-0.469808574,0.655611275
-0.088237325,0.060816464,-0.627720642,0.854823876,-1.547834577,1.058788373,-0.217201306,-0.733073049,0.639517027
-0.345320006,-0.539108064,-1.91157456,-0.032817089,0.351178831,-0.234372939,-0.32229334,-0.783732586,0.706526871
-0.739256846,-0.906667447,-1.334388357,0.424226217,-1.588593477,0.374231322,-1.54614921,-0.4439941,0.607675117
2.314365242,-0.606324662,-0.7024787,-0.66652571,-0.510484767,0.617913601,1.629722743,-0.957139775,0.600638805
-0.378935474,-1.87049406,0.152222685,-0.54313778,0.263297573,-0.889262475,0.231569798,1.500656548,-1.087328591
0.905674424,-0.979502114,-0.464806745,-0.339130887,0.756865173,-1.433448082,-0.27796318,1.523016277,-0.248504125
0.611561594,-0.499813364,-0.128864242,-0.249573297,0.776771087,0.443973432,-0.607126117,-0.010474745,0.207431536
-0.74333989,-0.479014931,-0.19592983,0.125047204,0.494816949,0.616368219,-0.753754045,-0.489542203,0.732410855
1.083945541,-0.079811788,-0.121954562,-0.467809506,0.606309877,-0.908347339,0.311596705,-0.343194657,0.709336994
0.723696637,0.771484908,1.106874139,-0.857392786,0.899756937,-1.04325901,0.645697167,0.396967781,0.027551739
0.443946931,1.252252334,1.203335607,0.131576005,0.706266331,0.660833973,0.166466655,0.090467942,0.566087386
-0.45050871,-0.390512138,-0.149178262,0.634899394,0.61344354,-0.040993806,-1.332149998,-0.505686122,0.405125757
-0.592010805,-0.749639072,0.099272431,0.115005999,0.624970284,-0.069752811,-1.058419583,0.178444601,0.798185832
1.668151012,-1.385555529,-1.729538592,-0.198751619,-0.374056658,0.734171175,1.010279786,-1.123660824,-0.244263876
1.227465878,-1.313293359,-0.904872405,-0.360689119,0.038199828,0.947768801,0.354609734,-1.064712698,-0.163160015
-0.676673488,-0.655512671,-0.207921436,0.346171095,0.662295551,-0.128712284,-1.530505356,0.523764958,0.760393937
-0.504647371,-1.852369402,-1.673178953,0.043006995,0.263087498,-0.486075279,-0.651787997,-0.703573682,0.772243588
0.179330662,-1.909912697,-1.100830479,-1.143842004,0.339622149,-0.715960989,0.320658582,0.862696707,0.787007482
-0.049586603,-0.19396654,0.59300915,-0.35394412,0.482083606,0.174776387,0.330110403,-1.24465969,0.865230336
0.687017701,-0.361738349,-0.721082448,-0.786648783,0.707838827,-0.142680428,-0.050559863,-0.005054553,0.733421668
0.104114717,-1.743093864,-2.187003438,-1.058353502,0.402392179,-0.760335769,-0.772006274,-0.835524049,0.842498728
0.251904976,0.093792228,0.339897218,-1.873800956,0.69001221,-1.615142142,-0.105947794,-0.821496322,0.717993423
0.643039294,-0.430512795,-0.430758608,0.31335518,-2.392722013,-2.090757246,-0.033218491,-0.676343511,0.699456925
0.089606022,-0.64310939,0.219927801,-1.926489369,0.123735764,-0.836961722,-1.520106935,-1.124852212,0.860564172
0.655742428,-1.175974235,-1.172379743,-0.747448288,-0.281310822,-0.045946128,-1.791297132,-0.469520658,0.820500722
0.266799341,-0.152462803,-1.053565414,-0.768723869,0.579897591,-0.609875572,-1.107754255,-0.200947987,0.772082847
-0.001161504,0.61062752,-0.261971088,-0.043669876,0.771133028,-0.088523434,-0.986478898,0.020967151,0.77046276
0.24750709,-0.499512352,-0.709259564,-0.898481171,0.613165667,-0.40271029,-0.40396479,-0.633657139,0.870944929
-0.472517334,-1.846992651,-1.702355374,-0.588595815,0.380080041,-0.752500502,-0.853326115,0.769816486,0.815463607
0.909629857,-1.617314745,-2.323745443,-0.262486649,0.476512005,-0.557513912,1.583159019,2.411109737,0.855072709
-0.342281242,0.380520811,-0.201023916,-1.053090168,0.682071764,-0.139514004,-1.119648746,-1.083709155,0.759752889
0.22254049,0.165561462,0.012059067,-0.294493016,0.790358225,0.793091625,-0.144722892,-0.41745864,0.841678729
1.408447967,-1.077380355,0.076119438,0.135707137,0.335516763,-0.095920525,0.229566654,1.273990525,-0.545426709
-0.98649371,-1.876706131,-1.643086092,-0.92674494,0.381929543,-0.75522659,-1.842427168,-1.031386065,0.749881606
-0.607060212,-1.441393173,-1.65428352,-1.247210884,0.62501085,-1.429688464,-0.76530698,1.187098606,0.794960248
-0.604351919,0.079522305,-0.093060912,-0.063647919,0.668637763,-0.129479152,-0.130966662,0.612508734,0.766001733
0.465136973,0.060783993,0.150552388,-0.246359281,0.530751528,-0.443818907,-1.031125214,-0.928579617,0.80259717
0.297296171,-0.695571587,-1.18526584,-0.43996792,0.378508092,0.637809363,-0.347735871,-0.533400394,0.802568142
-0.164043092,-0.76342313,-0.44111122,-1.7465456,0.573399016,-0.857729981,-0.327135134,-0.749805364,0.813525931
-0.259527941,-1.501173267,0.138703785,-0.692883622,0.800987473,-0.499711503,-0.959066711,0.215531293,0.869708635
0.231741509,-0.690365577,-1.864785062,-1.06156458,0.467467859,-1.043228755,0.163348784,-0.942793646,0.779157161
0.103470077,-1.552233695,-1.399381934,-0.403923242,0.462613941,0.004299159,-0.225823351,-0.40155605,0.862697429
-0.27013369,-0.127546112,-0.206974328,0.862928886,-0.364125016,1.038309836,-0.135714266,-0.1651846,0.781563054
0.753859151,-0.418575471,-0.352141721,0.810433205,-2.470308572,-2.18513127,0.04969745,0.287705211,0.653432618
1.846708732,0.262456115,0.796850516,-0.41118176,0.790220554,-0.77016995,0.71799206,1.979473053,-0.526073605
0.160554738,0.339098778,-0.091721946,0.212169982,0.841162405,-0.722997631,0.258442453,0.971834904,0.832838962
-0.017847089,0.157459573,0.087866787,-0.750252965,0.834568722,-0.971143132,-0.855549593,0.694442742,0.848200778
0.096796284,1.341327642,0.94192322,-0.765012836,1.04424787,0.09916268,0.246149328,1.222635087,0.85637831
-0.018883875,1.048127149,0.624292721,-0.775526281,1.040855091,-0.400119443,-0.363893985,-0.581359386,0.858223829
-0.307048526,-0.510363367,-0.22332914,-0.464230775,0.678653534,0.205794557,-0.162907497,1.0496366,0.829686546
-0.757226847,-2.002293374,-0.86025012,-0.601678608,0.2397957,-0.262472572,1.350737624,-0.995576071,0.818088746
0.241417492,-0.124161172,-0.808715865,-0.478580162,0.861886983,-1.135503299,-0.229606773,0.249760821,0.763468741
0.0149431,-0.475225599,-1.825891006,-0.532695942,0.655668238,-0.986237596,-0.035057686,-1.104641515,0.813965948
0.840547832,0.875987395,0.496299694,-0.895949815,0.859815598,-0.182189846,0.263608957,-0.32534917,0.828379575
0.502899892,1.041521798,0.582414423,-0.267007358,1.021162586,0.113619162,-0.968379905,-0.282662506,0.80770133
0.775416813,-0.184622641,0.219359301,-1.591015442,0.580068105,-0.030584865,1.86367347,1.795761768,0.795654365
0.162899616,-1.984576828,-0.995853848,-0.356797453,0.41175511,-0.490593597,-0.32908616,0.656693189,0.812698242
0.088850331,0.540661338,-0.303655644,-0.775253755,1.058366902,0.555244045,-0.563857017,-0.303765049,0.786199469
-0.034876357,-2.008641714,-1.398351192,-1.209080583,0.27006,-1.134444757,-1.374228835,0.175068692,-0.450009521
-0.608678194,-1.376348937,0.483027448,-1.602596682,0.842041614,-1.02830318,0.093172742,0.047702919,-0.661794841
0.301118925,-0.327861044,0.599161862,-0.813715068,0.651394631,-0.827408615,-1.132646276,-0.727704569,-1.934395364
-0.668641941,0.564611118,0.969908951,0.36022167,-4.42670504,-0.856973808,-0.630623476,-0.341843912,0.643549
1.177348837,-1.60890814,-0.000376137,0.844033477,-0.100516491,0.68077679,-0.252266326,-0.743360175,-1.934395364
-0.469321392,-1.915442179,-0.192841616,-0.407166867,0.381245986,-0.930940839,-0.712602319,-0.411432668,-1.391794079
0.042648876,-0.085234126,0.326315669,-1.152037189,0.772582667,-1.377999636,-0.29014695,-0.298886036,-0.30078249
-0.475319576,-1.095800138,-0.32152586,0.80361418,0.627555396,-1.28089336,-1.020527761,0.355718824,0.180210661
1.271711164,-0.726991457,0.415677245,-0.70755687,0.478769266,-0.952939967,0.782695748,0.562035611,-0.961231598
0.385343266,-0.081316247,-0.474741032,-0.567310249,0.640804228,-0.580378599,0.555026637,-0.371175129,-1.934395364
1.26298636,-0.03147003,0.689188734,-0.250426003,0.571496344,-0.060983344,0.196473377,-0.634828064,-1.934395364
0.068308389,-1.790867821,-1.871278967,0.25548059,-0.634009228,-2.535604003,0.089053107,-1.4753294,-0.263158739
-0.697070366,-0.51808351,-1.4034175,0.575658386,-0.772791929,-0.942886001,-0.782164995,0.398519456,-0.234109055
-0.496363332,-0.831595115,-0.497216067,0.584979147,-1.185523195,-1.197380918,-0.540569639,-0.749128395,-1.934395364
-1.232677119,-0.278338324,0.676594561,1.329821251,-0.513011176,-0.971932602,-0.612694843,1.081009271,-1.934395364
-1.660255264,-0.612758709,-0.459140052,0.763841592,-0.722708035,-0.498642614,-1.06483947,-0.334448332,-1.934395364
-0.723803646,-0.689378204,-1.111385685,1.835997416,-0.807166137,-0.657159352,0.656330124,0.083785412,-1.934395364
-2.407481558,-1.455384299,-0.039311292,0.437851018,-0.522713709,-2.038825265,-1.240475435,0.952718235,-1.934395364
1.216792236,-1.422658824,0.847134762,1.190308241,-0.394137617,-1.787660286,0.561214955,-0.413747643,-1.934395364
1.265880864,-1.018552102,-0.661147997,0.778033792,-0.67473902,-0.972500922,0.539857753,0.221602075,-1.934395364
-0.440272137,-0.307792582,-0.126191777,-0.398764412,0.695255533,-0.362673217,-0.258312615,0.81552731,-0.017634454
0.697864798,0.219909707,2.009439889,0.609271082,0.856829005,0.898432886,1.036050563,-0.102336251,-0.365863034
-1.022598311,0.320665089,-0.473187038,2.096283409,0.5530259,-0.517932695,-0.109243591,0.752793508,0.098010535
-1.526122334,-0.877359341,0.497604414,-0.15362015,0.565582724,-0.92886709,-1.47872643,0.573543089,-1.934395364
-0.332154816,-0.189413191,0.897674539,-0.066510388,1.010644686,0.7830142,-0.009014191,-0.226888783,0.801571542
0.469081381,-0.63878151,-0.82097914,-0.155852258,0.807151375,0.15293816,0.24449556,-1.046321708,0.849114066
0.768247989,-0.296760946,-1.117163442,-0.118416186,0.803401102,-0.001917977,-0.122234365,0.906039037,0.834157716
0.301225646,-0.228178598,0.154068737,0.138977773,0.966636801,0.447417303,-0.027453449,-0.785582823,0.803811512
-0.237457191,-0.35379582,-0.738537115,0.058253083,0.812643734,-0.353787426,-0.440308864,-0.664633994,0.857767044
0.890671945,0.917199734,0.388092203,0.166718387,0.971459566,0.688729785,-0.037413354,-0.87918375,0.830075015
-0.578481813,0.818227852,1.019165368,-0.491197534,1.006189828,-0.884773865,-0.125092998,1.239571709,0.865539313
0.021294682,0.22859741,-0.761186005,0.051268028,0.648373947,-0.011536967,-0.448493492,1.028606106,0.855074939
0.783600406,0.851684619,1.026099088,0.286668545,1.248452454,0.858604505,0.591587168,-0.692074367,0.81870401
-1.667655388,-0.015196987,0.056199825,-2.542255317,0.711118003,-2.086709597,-4.173129101,-0.441223584,0.91438791
0.499209903,0.643643789,1.347696401,-0.207630408,1.199724924,0.006215478,-0.002654987,0.425682728,0.843534586
1.1269351,2.1563736,0.953463245,0.068436985,1.386879442,0.176049481,1.700575714,0.466100956,0.822004264
1.096834732,1.679757553,1.258527951,0.014718812,1.266004822,0.403573612,0.857934647,-0.714955535,0.829059526
0.988819714,0.686764289,0.769509816,0.416900234,1.204249826,0.584559325,0.758294086,-1.039587309,0.83357353
0.264042787,0.447504056,-0.075836327,-0.040968175,1.024099219,0.220209067,0.297898566,-0.013883111,0.833833892
1.896066841,0.935978448,1.127460793,0.447452852,1.168174583,0.46352943,1.404966979,-0.168389566,0.814049065
-0.11581761,2.259906864,2.177925694,0.577882955,1.167440062,0.742116177,0.507305594,-0.560148632,0.807454899
0.897971181,-1.930712811,-0.564545586,0.361142244,0.807297329,0.318248093,0.47691295,0.014005636,0.740439911
0.893362241,1.228079266,1.323477697,1.36000064,1.206998466,0.563588487,0.666735154,0.043133292,0.819236136
0.00180597,0.60605803,-0.79123815,1.064151872,-1.652478317,0.381057853,-0.744135314,-1.068660703,0.769297896
0.477060749,0.61681338,0.459825798,-1.76430518,0.914415586,-0.453967494,-1.235449148,-1.146223061,-0.409239145
1.054860737,0.462910765,1.048481282,-0.530702381,0.921515676,0.942658239,0.802238656,0.77045935,-1.934395364
0.376986447,-1.289346313,0.62907389,-0.866782138,0.591388594,-1.257008818,0.286575631,0.069606889,-1.934395364
0.927337662,1.519107115,0.337036506,-1.23302661,0.802891004,1.128021017,0.69137887,-0.678918683,0.763660183
1.701287996,2.76248561,1.183075048,-0.684983854,0.965144554,0.718138284,2.01164592,0.096169006,0.820591048
0.918632112,0.887052663,-2.270251766,-1.431688503,0.650956516,-0.209695463,0.34755385,-1.702656931,0.606644515
0.664199113,-0.556386013,-1.347113166,-0.373418762,0.758008291,0.96390183,0.004389552,-0.130644909,0.685835099
1.742576741,1.441418415,1.293089071,-0.677165698,1.15175337,0.805553469,1.681124054,-0.339470448,0.291220138
0.85389327,-0.638932149,-0.1347614,-1.541951525,0.804123294,0.107488738,0.124642236,0.401138803,0.245807989
0.01991164,0.8696964,0.138702654,-1.07957543,1.035153357,0.956595731,0.126397621,0.217970972,0.541094559
0.617840232,0.162164222,-0.870605929,0.296347964,0.872661111,2.1594351,-1.120431143,-0.748360787,0.678841783
0.422792893,0.735873604,0.950469631,-0.905221355,0.794180461,0.556382743,-0.269145261,0.529009036,0.562064666
0.838144992,0.260824982,-1.140627063,-0.684429332,0.633948833,0.885917702,1.200479419,-0.21905439,0.544807572
0.792093518,1.137451316,-0.041507424,-2.28419426,0.93499309,0.274874491,1.021352137,1.806662071,0.722738245
1.26520458,0.930882192,-1.623229189,-0.57168827,0.882532599,0.755191153,-0.329110679,-1.201457687,0.686769658
0.717634882,1.050640589,0.311271341,-1.618000223,0.975995767,0.546266273,0.638295298,-0.523322314,0.257932506
1.068775749,2.071158747,1.323334395,0.159697702,0.986800373,1.651412715,0.875910703,-0.697600333,0.538076395
0.657936506,1.259685741,-0.401290254,-0.885142356,0.609356087,0.107579662,0.935275369,-1.187198281,0.64143539
0.446832944,0.651078018,0.090175425,-1.594677798,0.82621607,-0.438434418,0.136413849,-0.781390138,0.336959157
0.023529117,0.06051534,-0.239422178,0.53248599,0.721275315,0.746301391,0.913489664,-1.064864504,0.442504548
1.6926972,0.533040988,0.665629338,-0.137257865,0.974504931,1.014576537,1.314728384,-0.836427815,0.306857692
0.007827495,-0.989674125,-0.252402282,-1.619851635,0.928069674,0.036920206,-0.810542947,0.212693885,0.683106745
0.38978037,0.739012758,0.499052765,-0.140925904,0.904212523,0.689532788,-0.102399299,0.725182414,0.464242963
0.772584466,-0.053996332,-0.73387423,0.115118187,0.818045652,0.645315664,-2.301435315,-0.772279631,0.480052524
0.262486352,-0.478990123,-0.814738398,-0.06228122,0.705842276,0.557916877,-0.605886524,-1.004528717,0.487792132
0.08879595,-0.233373542,1.106762447,-0.171192598,1.011776647,0.6197493,0.167935302,-0.394625888,0.563479233
0.452997573,1.479578968,0.360766751,0.299048323,0.744215905,0.457983227,0.134092199,2.395199883,0.666274168
0.547102154,0.363518942,-0.986273763,-0.673654252,0.819201979,-0.277192463,-0.260145477,1.195366371,0.627649805
0.446273373,-0.157823012,-0.558950166,0.081531186,-0.076875936,0.782739434,0.381656377,-0.903802194,0.305084581
0.569794919,-0.059298296,-0.406823511,1.502547132,-1.605076061,1.206172344,-0.256985117,-1.372868697,0.565765527
0.59515863,0.928264933,-1.197044985,1.539710557,-1.850461411,0.09584916,-0.335439632,0.337811657,0.645092144
2.146667521,0.74442147,1.87241272,0.602152261,-0.898516262,0.630395531,1.169708222,-0.871804444,0.653436448
1.000271678,1.276281839,-0.210481332,1.172497165,-1.792416548,-0.307524863,0.371712504,0.462546223,0.377306991
0.076287429,0.139715035,-0.79198776,1.026645858,-2.155716105,-0.602394464,-1.137674822,0.906572707,0.458022792
0.130775273,0.381231945,-1.051674099,0.933017073,-1.262808547,0.359571543,0.500751346,0.552634268,0.533997142
0.732001375,0.997434853,-0.691497365,0.550023022,-1.652442373,0.214121773,0.511553772,0.038578823,0.570138594
0.637803849,1.146777114,-0.86328165,0.936882707,-1.661489655,0.81878422,0.983385499,1.674688093,0.522175868
0.35582938,1.646090243,0.795302209,1.217589043,-1.983913232,-0.444955037,-0.158692087,-1.300828583,0.452922687
0.358977391,0.745928431,-1.353788635,0.641512423,-1.506721335,0.148695813,0.190447254,1.380643246,0.49163009
0.10900902,-0.044791763,0.244341718,0.743234626,-1.809486659,-0.101702501,-0.034983669,-1.004111973,0.569962715
0.744530172,0.749338245,-0.488445484,0.901701978,-0.670944496,0.893951184,0.882429994,1.350297093,0.479082523
0.511394758,-1.893614417,-0.397189771,0.426555688,-0.442199721,0.680204113,0.681266611,-0.823925943,-0.408490496
0.686694368,1.712863385,1.381594182,-0.683468262,1.172211753,0.211680917,1.095288035,-0.897050281,0.606188692
0.168508629,0.279271686,1.066345277,0.252133914,1.100674724,0.536076238,-0.143085781,0.568122227,0.62639189
1.019087416,0.483558768,0.454495308,-0.169486257,1.053406891,0.779688141,0.381057859,1.469046242,-0.375968063
0.737729129,0.945124037,0.943202188,0.233204072,0.931324467,0.272987619,0.134488773,0.540609864,0.04665193
0.312868884,0.148069404,-0.456196425,-0.831245449,0.871777024,0.594821727,-0.040416895,-0.397371267,0.792733362
0.567767672,-0.348631952,-0.107316191,-1.105293197,0.872998494,-0.082022683,1.070564703,-0.147240371,0.515349413
1.134093589,-1.066537955,-1.327661281,-1.444330511,0.661359431,0.096122573,-1.368288972,-1.08449841,0.284117562
-0.113017598,-1.12289635,-1.696468292,-0.543381062,0.423002287,1.08818986,-0.275382333,-0.992638205,0.568278844
0.630424146,0.515064829,-1.101332589,-0.482056738,0.785391439,1.014363722,0.467229333,-1.321358786,0.019595978
0.702565802,-0.190801392,-0.883403147,0.349584123,0.711620577,0.600675768,-0.113759611,0.363607645,0.325675604
0.745052402,0.986152003,0.126082462,-1.445457511,1.002395693,0.178867471,0.263061993,-0.703296433,0.566084265
0.993537356,-0.100520625,-0.674241985,-2.206473756,0.861254236,-0.020597062,0.385664172,-0.897243906,0.678033886
0.444478644,1.172542156,1.141516211,0.053484328,1.14128208,1.010397172,1.128605074,-0.502759257,0.606938539
0.52135555,0.844382256,0.91301951,0.263383337,1.005930794,1.206243243,1.053204254,0.185595057,0.732818027
2.205768788,0.944049668,-1.132599518,-1.371138122,0.951647853,0.617430428,1.036433313,0.535873258,0.624650326
0.683077161,0.041810153,-0.679644048,-1.087290327,0.835947029,0.27972693,0.014654489,-1.046770012,0.493213604
0.554379858,-1.79829385,-1.125183352,-0.509580174,0.500175084,0.693820711,0.309406943,-0.748364796,0.510721808
0.901813452,0.928929256,-0.0807146,1.162471002,1.066294054,0.623525819,0.873533934,-0.085980228,0.530141136
0.567052775,0.358283684,0.129931807,-0.18308369,0.873277024,0.85437719,0.039597315,-0.841130913,0.680283601
2.00327773,0.650202554,0.617434727,-0.163830262,1.050018065,0.818144097,1.110703156,-0.859499656,0.357269994
0.473432752,-0.120749954,0.274934918,-0.158381817,0.821707228,0.716549447,-0.009941344,-0.276317748,0.515196193
0.558156636,0.928929252,0.586697663,-0.842615551,1.15256733,-0.000309463,0.075656837,-0.094188557,0.573320693
0.588815523,0.087868548,0.728744954,-0.828878093,1.157549824,-0.529397149,-1.303464246,0.454558673,0.107166892
0.833522188,-0.399200431,-0.041515809,0.250189021,0.769083876,-0.069175708,0.77552118,-1.082323827,0.650639545
0.309649812,0.024514168,-0.072713164,-0.987958491,0.758614276,-0.016806055,-0.482435119,0.529082158,0.244277632
0.262347972,0.078473143,0.071258172,-1.112725493,0.848200368,-0.366352681,0.328346791,0.494242182,0.296496269
0.805270651,0.645834884,0.53469212,0.123189502,1.024103683,0.432409687,0.756300317,-0.776420581,0.463874709
0.158125728,-0.129275989,0.179704917,0.486773764,1.114692118,-0.787589607,0.173453802,-0.658417238,0.675178927
0.788862721,1.550343968,1.093886049,-0.057390203,1.202833208,0.552627569,0.29319389,-0.770275869,0.747921956
-0.068314386,-1.026487338,-1.160644672,-0.379086153,0.67947134,-0.10470232,-2.284403184,0.372189436,0.620817648
1.311836868,1.259397828,-1.507910117,0.868236696,-1.954428406,-0.47809383,0.96223181,-0.99163255,0.292112446
0.583032768,0.026090729,-2.017525384,-1.0237421,0.547683842,0.780098754,0.075650692,0.44452263,0.643608674
0.867621345,1.129819089,-0.513640149,0.929564192,-0.623275008,0.496819766,0.635234117,-0.525292591,0.581799866
0.599035062,0.272456511,-0.233072865,0.67651967,-0.03927899,0.42927388,-0.217562396,-0.878957084,0.702518343
0.732487396,0.904103408,-0.045600936,1.000642518,-1.073346944,0.143456601,0.252957996,0.592244363,0.530705722
0.030171628,0.936316637,0.230270065,0.738953573,-1.785375511,-0.529825081,0.028327147,-1.038274274,0.710245323
0.47127757,-0.12519763,-0.749962775,0.811020224,-1.795176467,-0.352292985,0.610350056,0.778763214,0.779232388
0.669412119,-0.029606971,-0.339002585,0.641978692,0.870142497,0.286175409,0.750018944,-1.151473512,0.461282437
0.606597383,0.482948075,1.509609025,0.729230794,1.085096764,0.862088182,0.387460187,-0.67825803,0.5887358
0.699962535,1.157316291,0.431145342,-0.884131386,1.219050035,-0.604381967,0.10169278,-0.59366789,0.638848564
1.01979995,1.151136906,1.451903639,0.233694706,0.980496509,0.900153877,0.967804736,-0.381419481,-1.934395364
1.740563473,0.620442937,0.753115847,0.22093623,0.719117683,1.68872071,0.643473675,-0.527728616,-1.934395364
0.416990193,0.553244509,0.868017831,-0.611962716,1.125564439,0.968874594,0.212692508,0.790354848,-0.021412996
1.415628869,0.581981333,-0.308656598,-0.742066086,0.848944928,0.129790221,1.041758783,-0.415269291,-0.456688803
0.925249807,1.283394977,1.001219824,0.376670278,1.126960638,1.531915152,-0.204222682,-0.255190104,0.563757948
0.753636248,-0.087261801,-1.501258334,-0.488546425,0.783771199,0.950378652,0.122832744,-0.309807569,0.764990368
0.943903885,0.420642349,-1.265881849,-0.177115801,0.854732585,1.319457326,0.785376336,1.260180811,0.543532455
0.695151926,2.23114439,1.034308197,-0.00498845,0.936245891,0.451090751,0.464168286,-0.019863141,0.585371321
0.010666428,0.068196634,-0.173284401,-1.312392151,0.765109564,-0.489733402,-0.154944864,0.346654196,0.525973148
0.966318917,0.811558205,0.874498119,-1.130665844,1.205348551,0.067178451,0.410895626,0.046394239,0.720761611
1.024792559,0.226757467,0.486859583,-0.693998489,0.94455059,0.854428192,0.954091689,0.800084083,0.574334771
0.970065022,1.991645284,0.819146326,-0.380882192,1.058847894,1.216345872,1.243895725,-0.643694718,0.670711585
0.771247809,0.379785226,-1.446442771,-0.369515931,0.91016138,1.310313357,1.269557274,-0.770728955,0.641424282
0.583259422,0.798484469,-0.150888579,-0.537491595,0.932970436,0.637984542,-0.049539645,1.062553522,0.510589257
0.953379078,1.508002667,1.069596459,1.611662963,1.07912179,0.69012237,0.669511902,0.68766734,0.50508291
